street_name,municipality,postcode,count
Hildegardstraße,München,80331,1
Hildegardstraße,Gelsenkirchen,45888,1
Hildegard-von-Bingen-Straße,Hagen am Teutoburger Wald,49170,1
Hildebrandstraße,Flensburg,24944,1
Hildastraße,Pforzheim,75180,1
Hildastraße,Haßmersheim,74855,1
Hindenburgstraße,Kronshagen,24119,1
Hindenburgstraße,Rheinau,77866,1
Hindenburgstraße,Vechelde,38159,1
Hinter den Gärten,Seelze,30926,1
Hinter den Höfen,Syke,28857,1
Hinter den Höfen,Salzwedel,29410,1
Hinter den Höfen,Menteroda,99996,1
Hinter den Höfen,Knüllwald,34593,1
Hinter den Höfen,Großenrade,25712,1
Hinter den Höfen,Friedrichroda,99894,1
Hinter den Höfen,Cadenberge,21781,1
Hinter den Höfen,Bad Langensalza,99947,1
Hinter den Höfen,Bad Krozingen,79189,1
Hinter den Höfen,Arnstein,06456,1
Hinter den Gärten,Schwendi,88477,1
Hindenburgstraße,Voerde (Niederrhein),46537,1
Hinter den Gärten,Sauldorf,88605,1
Hinter den Gärten,Rettershain,56357,1
Hinter den Gärten,Niederrieden,87767,1
Hinter den Gärten,Girod,56412,1
Hinter den Gärten,Gierstädt,99100,1
Hinter den Gärten,Breitingen,89183,1
Hinter dem Dorfe,Raguhn-Jeßnitz,06779,1
Hinter dem Dorfe,Flöthe,38312,1
Hinter dem Dorfe,Bad Salzdetfurth,31162,1
Hindenburgstraße,Wipperfürth,51688,1
Hildastraße,Freiburg im Breisgau,79102,1
Heuweg,Weisweil,79367,1
Hertzstraße,Berlin,13158,1
Heuweg,Weilburg,35781,1
Hessenweg,Saarbrücken,66111,1
Hessenweg,Meerbusch,40667,1
Hessenweg,Limbach (Baden),74838,1
Hessenweg,Bergkamen,59192,1
Hessenstraße,Würzburg,97078,1
Hessenstraße,Wetzlar,35576,1
Hessenstraße,Waldems,65529,1
Hessenstraße,Merenberg,35799,1
Hessenstraße,Hahnstätten,65623,1
Hessenring,Bischofsheim,65474,1
Hessenring,Bad Homburg v. d. Höhe,61352,1
Herzogstraße,Ludwigshafen am Rhein,67061,1
Herzogstraße,Altmannstein,93336,1
Herzberger Straße,Schlieben,04936,1
Herzberger Straße,Lebusa,04936,1
Herzberger Straße,Hörden am Harz,37412,1
Herzberger Straße,Dresden,01239,1
Herweghstraße,Braunsbedra,06242,1
Hertzstraße,Wörth am Rhein,76744,1
Hertzstraße,Wiesbaden,65199,1
Hertzstraße,Linkenheim-Hochstetten,76351,1
Hertzstraße,Bremerhaven,27574,1
Hertzstraße,Bobingen,86399,1
Hessenweg,Soest,59494,1
Heubergstraße,Großkarolinenfeld,83109,1
Heubergstraße,Prien am Chiemsee,83209,1
Heuweg,Kämpfelbach,75236,1
Heuweg,Ulm,89079,1
Heuweg,Trochtelfingen,72818,1
Heuweg,Steinhöfel,15518,1
Heuweg,Schkeuditz,04435,1
Heuweg,Rudersberg,73635,1
Heuweg,Rheinau,77866,1
Heuweg,Osterholz-Scharmbeck,27711,1
Heuweg,Obertraubling,93083,1
Heuweg,Mössingen,72116,1
Heuweg,Ludwigshafen am Rhein,67065,1
Heuweg,Kirrweiler,67489,1
Heubergstraße,Stuttgart,70184,1
Heuweg,Gerlingen,70839,1
Heuweg,Geestland,27607,1
Heuweg,Esterwegen,26897,1
Heuweg,Espelkamp,32312,1
Heuweg,Driedorf,35759,1
Heuweg,Dannenberg,29451,1
Heuweg,Bad Belzig,14806,1
Heuweg,Babenhausen,64832,1
Heuweg,Althengstett,75382,1
Heuweg,Aichach,86551,1
Herderstraße,Tangermünde,39590,1
Herderstraße,Stephanskirchen,83071,1
Herderstraße,Solingen,42655,1
Heimstraße,Bitterfeld-Wolfen,06766,1
Heinestraße,Hude (Oldenburg),27798,1
Heinestraße,Hettstedt,06333,1
Heinestraße,Grünstadt,67269,1
Heinestraße,Gerstetten,89547,1
Heinestraße,Espenau,34314,1
Heinestraße,Duisburg,47179,1
Heimweg,Leuna,06237,1
Heimweg,Langenberg,33449,1
Heimweg,Dessau-Roßlau,06847,1
Heimstättenweg,Vogtei,99986,1
Heimstättenweg,Seevetal,21220,1
Heimstättenweg,Rehau,95111,1
Heimstättenweg,Nürtingen,72622,1
Heimstättenweg,Lauterbach,36341,1
Heimstättenstraße,Waldmünchen,93449,1
Heimstättenstraße,Senden,89250,1
Heimstättenstraße,Schweinfurt,97422,1
Heimstättenstraße,Detmold,32758,1
Heimstättenstraße,Burgau,89331,1
Heimstättenstraße,Bröckel,29356,1
Heimstraße,Wendelstein,90530,1
Heimstraße,Schenkendöbern,03172,1
Heimstraße,Meiningen,98617,1
Heinestraße,Kleve,47533,1
Heinestraße,Köfering,93096,1
Heinestraße,Lauterbach,78730,1
Heinrich-Heine-Straße,Bad Salzschlirf,36364,1
Heinrich-Heine-Straße,Griesheim,64347,1
Heinrich-Heine-Straße,Gomaringen,72810,1
Heinrich-Heine-Straße,Glienicke/Nordbahn,16548,1
Heinrich-Heine-Straße,Gerstungen,99834,1
Heinrich-Heine-Straße,Freital,01705,1
Heinrich-Heine-Straße,Delmenhorst,27753,1
Heinrich-Heine-Straße,Bruchköbel,63486,1
Heinrich-Heine-Straße,Breitungen/Werra,98597,1
Heinrich-Heine-Straße,Braunsbedra,06242,1
Heinrich-Heine-Straße,Bad Salzungen,36433,1
Heinrich-Böll-Straße,Schweinfurt,97424,1
Heinestraße,Oberursel,61440,1
Heinrich-Böll-Straße,Pfaffenhofen an der Ilm,85276,1
Heinrich-Böll-Straße,Harsewinkel,33428,1
Heinrich-Böll-Straße,Bad Bentheim,48455,1
Heinkelstraße,Vechta,49377,1
Heinkelstraße,Tamm,71732,1
Heineweg,Verl,33415,1
Heineweg,Leinfelden-Echterdingen,70771,1
Heineweg,Kehl,77694,1
Heineweg,Biesenthal,16359,1
Heinestraße,Riesbürg,73469,1
Heimstraße,Hohnhorst,31559,1
Heimstraße,Altenkirchen (Westerwald),57610,1
Herderstraße,Rülzheim,76761,1
Heimgartenstraße,Wolfratshausen,82515,1
Heideweg,Nackenheim,55299,1
Heideweg,Mörlenbach,69509,1
Heideweg,Meerbusch,40668,1
Heideweg,Marktoberdorf,87616,1
Heideweg,Marienwerder,16348,1
Heideweg,Magdeburg,39126,1
Heideweg,Lengerich,49525,1
Heideweg,Karlstadt,97753,1
Heideweg,Kampen (Sylt),25999,1
Heideweg,Hoyerswerda,02977,1
Heideweg,Holzwickede,59439,1
Heideweg,Heßdorf,91093,1
Heideweg,Haßfurt,97437,1
Heideweg,Hattingen,45529,1
Heideweg,Hamburg,22085,1
Heideweg,Grünheide (Mark),15537,1
Heideweg,Gosen-Neu Zittau,15537,1
Heideweg,Gorden-Staupitz,03238,1
Heideweg,Geislingen an der Steige,73312,1
Heideweg,Fröndenberg/Ruhr,58730,1
Heideweg,Friesoythe,26169,1
Heideweg,Fredersdorf-Vogelsdorf,15370,1
Heideweg,Eydelstedt,49406,1
Heideweg,Neuenkirchen,48485,1
Heideweg,Neufahrn bei Freising,85375,1
Heideweg,Rheine,48432,1
Heidweg,Wietzen,31613,1
Heimgartenstraße,Feldafing,82340,1
Heimgartenstraße,Dachau,85221,1
Heimgartenstraße,Buchholz in der Nordheide,21244,1
Heilbronner Straße,Sternenfels,75447,1
Heilbronner Straße,Rudersberg,73635,1
Heilbronner Straße,Neudenau,74861,1
Heilbronner Straße,Knittlingen,75038,1
Heilbronner Straße,Karlsruhe,76131,1
Heilbronner Straße,Frankfurt (Oder),15230,1
Heilbronner Straße,Dresden,01189,1
Heidweg,Blender,27337,1
Heideweg,Ritterhude,27721,1
Heidstraße,Schwanewede,28790,1
Heidkamp,Südheide,29345,1
Heidkamp,Meinersen,38536,1
Heidkamp,Hemdingen,25485,1
Heideweg,Zingst,18374,1
Heideweg,Unterwellenborn,07333,1
Heideweg,Ummern,29369,1
Heideweg,Steimbke,31634,1
Heideweg,Spelle,48480,1
Heideweg,Schotten,63679,1
Heinrich-Heine-Straße,Königs Wusterhausen,15712,1
Heinrich-Heine-Straße,Meiningen,98617,1
Heinrich-Heine-Straße,Melle,49324,1
Heinrich-Heine-Straße,Neukirchen,34626,1
Hellweg,Dülmen,48249,1
Hellweg,Dörentrup,32694,1
Hellweg,Bad Sassendorf,59505,1
Helle,Geseke,59590,1
Helgoländer Straße,Sankt Peter-Ording,25826,1
Helgolandstraße,Braunschweig,38108,1
Helenenweg,Velten,16727,1
Helenenweg,Graben-Neudorf,76676,1
Helenenstraße,Puls,25560,1
Helenenstraße,Issum,47661,1
Helenenstraße,Dortmund,44149,1
Helenenstraße,Bielefeld,33649,1
Helene-Weber-Straße,Wennigsen (Deister),30974,1
Helene-Weber-Straße,Lorsch,64653,1
Helene-Weber-Straße,Laatzen,30880,1
Helene-Weber-Straße,Bingen am Rhein,55411,1
Helene-Lange-Straße,Bretten,75015,1
Helene-Lange-Straße,Bakum,49456,1
Heisterbusch,Schwerin,19057,1
Heisenbergstraße,Erding,85435,1
Heisenbergstraße,Bünde,32257,1
Heinrichstraße,Weilheim in Oberbayern,82362,1
Heinrichstraße,Rinteln,31737,1
Hellweg,Hamm,59063,1
Hellweg,Kalletal,32602,1
Hellweg,Spahnharrenstätte,49751,1
Herderstraße,Bückeburg,31675,1
Herderstraße,Rottenburg am Neckar,72108,1
Herderstraße,Rhauderfehn,26817,1
Herderstraße,Obertshausen,63179,1
Herderstraße,Neustadt b.Coburg,96465,1
Herderstraße,Lüneburg,21335,1
Herderstraße,Lippstadt,59555,1
Herderstraße,Krefeld,47799,1
Herderstraße,Herford,32049,1
Herderstraße,Heppenheim,64646,1
Herderstraße,Duisburg,47166,1
Herderstraße,Bösel,26219,1
Hellweg,Steinheim,32839,1
Herderstraße,Bleicherode,99752,1
Herbstweg,Bielefeld,33649,1
Herbststraße,Illertissen,89257,1
Herbststraße,Gräfelfing,82166,1
Henri-Dunant-Straße,Waiblingen,71334,1
Henri-Dunant-Straße,Herten,45699,1
Henri-Dunant-Straße,Dieburg,64807,1
Helmstedter Straße,Braunschweig,38162,1
Hellweg,Waldsolms,35647,1
Hellweg,Verl,33415,1
Heinrichstraße,Plauen,08523,1
Heinrichstraße,Peiting,86971,1
Heinrichstraße,Nordenham,26954,1
Heinrich-Heine-Weg,Bönnigheim,74357,1
Heinrich-Hertz-Straße,Ludwigsburg,71642,1
Heinrich-Hertz-Straße,Kerpen,50170,1
Heinrich-Hertz-Straße,Heilbronn,74081,1
Heinrich-Hertz-Straße,Harsewinkel,33428,1
Heinrich-Hertz-Straße,Harpstedt,27243,1
Heinrich-Hertz-Straße,Greifswald,17489,1
Heinrich-Heine-Weg,Waltrop,45731,1
Heinrich-Heine-Weg,Schöningen,38364,1
Heinrich-Heine-Weg,Magdeburg,39114,1
Heinrich-Heine-Weg,Fränkisch-Crumbach,64407,1
Heinrich-Heine-Straße,Welzow,03119,1
Heinrich-Lersch-Straße,Essen,45327,1
Heinrich-Heine-Straße,Weimar,99423,1
Heinrich-Heine-Straße,Wegberg,41844,1
Heinrich-Heine-Straße,Wathlingen,29339,1
Heinrich-Heine-Straße,Sülzetal,39171,1
Heinrich-Heine-Straße,Schulzendorf,15732,1
Heinrich-Heine-Straße,Rödermark,63322,1
Heinrich-Heine-Straße,Rheda-Wiedenbrück,33378,1
Heinrich-Heine-Straße,Radebeul,01445,1
Heinrich-Heine-Straße,Niedenstein,34305,1
Heinrich-Heine-Straße,Neustadt in Sachsen,01844,1
Heinrich-Hertz-Straße,Verden (Aller),27283,1
Heinrich-Lersch-Straße,Ibbenbüren,49479,1
Heinrichstraße,Neulehe,26909,1
Heinrichstraße,Colbitz,39326,1
Heinrichstraße,Mühldorf a. Inn,84453,1
Heinrichstraße,Meerbusch,40668,1
Heinrichstraße,Magdeburg,39124,1
Heinrichstraße,Leck,25917,1
Heinrichstraße,Hambühren,29313,1
Heinrichstraße,Gladbeck,45964,1
Heinrichstraße,Freiensteinau,36399,1
Heinrichstraße,Dresden,01097,1
Heinrichstraße,Dinklage,49413,1
Heinrichstraße,Delmenhorst,27749,1
Heinrichstraße,Cappeln (Oldenburg),49692,1
Heinrich-Lersch-Straße,Löhne,32584,1
Heinrichstraße,Bissendorf,49143,1
Heinrichstraße,Bad Oeynhausen,32545,1
Heinrichstraße,Angermünde,16278,1
Heinrichstraße,Alfeld (Leine),31061,1
Heinrich-von-Kleist-Straße,Püttlingen,66346,1
Heinrich-von-Kleist-Straße,Markkleeberg,04416,1
Heinrich-Zille-Straße,Nauheim,64569,1
Heinrich-Zille-Straße,Magdeburg,39110,1
Heinrich-Mann-Straße,Stralsund,18435,1
Heinrich-Mann-Straße,Dresden,01257,1
Hauptstraße,Hümmel,53520,1
Hauptstraße,Hornbach,66500,1
Grenzweg,Bokel,24802,1
Gärtnerweg,Wendelstein,90455,1
Göttinger Straße,Gleichen,37130,1
Göttinger Straße,Elchingen,89275,1
Görresstraße,Lippstadt,59557,1
Görresstraße,Berlin,12161,1
Görlitzer Weg,Kierspe,58566,1
Görlitzer Weg,Herscheid,58849,1
Görlitzer Straße,Westoverledingen,26810,1
Görlitzer Straße,Vechelde,38159,1
Görlitzer Straße,Untersteinach,95369,1
Görlitzer Straße,Neuwied,56566,1
Görlitzer Straße,Herrenberg,71083,1
Görlitzer Straße,Hattersheim,65795,1
Görlitzer Straße,Espelkamp,32339,1
Görlitzer Straße,Celle,29227,1
Görlitzer Straße,Bremerhaven,27578,1
Görlitzer Straße,Bad Kreuznach,55543,1
Göppinger Straße,Rechberghausen,73098,1
Gäßchen,Wiedemar,04509,1
Gäßchen,Nidda,63667,1
Gäßchen,Nesse-Apfelstädt,99192,1
Gäßchen,Meschede,59872,1
Gäßchen,Griesheim,64347,1
Gässle,Ochsenhausen,88416,1
Göttinger Straße,Köln,51103,1
Güterbahnhofstraße,Dresden,01067,1
Güterstraße,Bogen,94327,1
Habichtstraße,Vohburg a.d.Donau,85088,1
Habichtweg,Kirchheim bei München,85551,1
Habichtweg,Idstein,65510,1
Habichtweg,Hemsbünde,27386,1
Habichtweg,Giengen an der Brenz,89537,1
Habichtweg,Alsdorf,52477,1
Habichtsweg,Südbrookmerland,26624,1
Habichtsweg,Paderborn,33104,1
Habichtsweg,Homburg,66424,1
Habichtsweg,Ensdorf/Saar,66806,1
Habichtstraße,Waidhaus,92726,1
Habichtstraße,Unterhaching,82008,1
Güterstraße,Oberhausen,46049,1
Habichtstraße,Großmehring,85098,1
Haardtstraße,Weisenheim am Sand,67256,1
Haardtstraße,Osthofen,67574,1
Haardtstraße,Essen,45355,1
Haagweg,Hohenfels,92277,1
Haagstraße,Moosthenning,84164,1
Haag,Gorden-Staupitz,03238,1
Haag,Abtsgmünd,73453,1
Güterstraße,Viersen,41748,1
Güterstraße,Saarburg,54439,1
Gässle,Blaubeuren,89143,1
Gärtnerweg,Thermalbad Wiesenbad,09488,1
Habichtweg,Lohmar,53797,1
Gärtnerweg,Rodgau,63110,1
Gutshof,Torgau,04861,1
Gutshof,Schönefeld,12529,1
Gutshof,Offenberg,94560,1
Gutshof,Niedenstein,34305,1
Gutshof,Mittenwalde,15749,1
Gutshof,Luckau,15926,1
Gutenbergstraße,Werne,59368,1
Gutenbergstraße,Thannhausen,86470,1
Gutenbergstraße,Sennfeld,97526,1
Gutenbergstraße,Salzgitter,38259,1
Gutenbergstraße,Rostock,18146,1
Gutenbergstraße,Neunkirchen-Seelscheid,53819,1
Gutenbergstraße,Neumarkt-Sankt Veit,84494,1
Gutenbergstraße,Neckarsulm,74172,1
Gutenbergstraße,Monheim am Rhein,40789,1
Gutenbergstraße,Markdorf,88677,1
Gutenbergstraße,Lengerich,49525,1
Gutenbergstraße,Langenhagen,30853,1
Gutenbergstraße,Kleinheubach,63924,1
Gutenbergstraße,Kirchheim unter Teck,73230,1
Gutenbergstraße,Kiel,24103,1
Gutenbergstraße,Karlsbad,76307,1
Gutenbergstraße,Ilberstedt,06408,1
Gutsstraße,Halle (Saale),06132,1
Gutsstraße,Nentershausen,36214,1
Gutsweg,Attendorn,57439,1
Gärtnerstraße,Guben,03172,1
Gärtnerweg,Oesterdeichstrich,25761,1
Gärtnerweg,Neschwitz,02699,1
Gärtnerweg,Miltach,93468,1
Gärtnerweg,Krumbach (Schwaben),86381,1
Gärtnerweg,Hasenmoor,24640,1
Gärtnerweg,Brachttal,63636,1
Gärtnerweg,Biberach (Baden),77781,1
Gärtnerstraße,Weinsberg,74189,1
Gärtnerstraße,Maisach,82216,1
Gärtnerstraße,Kiel,24113,1
Gärtnerstraße,Dinslaken,46539,1
Gutsweg,Chemnitz,09116,1
Gärtnerstraße,Bremen,28309,1
Gärtnerstraße,Augsburg,86153,1
Gärtnereiweg,Wennigsen (Deister),30974,1
Gärtnereiweg,Dahme/Mark,15936,1
Gänseweg,Rehden,49453,1
Gänseweg,Ihlow,26632,1
Gänsemarkt,Hessisch Lichtenau,37235,1
Gymnasiumstraße,Tauberbischofsheim,97941,1
Gutsweg,Thermalbad Wiesenbad,09488,1
Gutsweg,Korbach,34497,1
Habichtweg,Lingen (Ems),49808,1
Habichtweg,Sankt Augustin,53757,1
Gutenbergstraße,Großenhain,01558,1
Hagener Straße,Siegen,57072,1
Hainbuchenstraße,Edewecht,26188,1
Hainbergstraße,Braunschweig,38122,1
Hahnweg,Pfungstadt,64319,1
Hahnweg,Neuwied,56566,1
Hahnstraße,Markdorf,88677,1
Hahnenkamp,Hemmingen,30966,1
Hahnenkamp,Handeloh,21256,1
Hahnenkamp,Emmerich am Rhein,46446,1
Hahnengasse,Ulm,89073,1
Hahnengasse,Nördlingen,86720,1
Hahnengasse,Melsungen,34212,1
Hagenweg,Ostrach,88356,1
Hagenweg,Marschacht,21436,1
Hagenweg,Kranenburg,47559,1
Hagenweg,Badbergen,49635,1
Hagenstraße,Wendelstein,90530,1
Hagenstraße,Teltow,14513,1
Hagenstraße,Prerow,18375,1
Hagenstraße,Lindern (Oldenburg),49699,1
Hagenstraße,Königs Wusterhausen,15712,1
Hagenstraße,Bürstadt,68642,1
Hagenstraße,Borgentreich,34434,1
Hagener Straße,Wuppertal,42277,1
Hainbuchenweg,Appenweier,77767,1
Hainbuchenweg,Halle (Saale),06118,1
Hainbuchenweg,Kaarst,41564,1
Hainweg,Buseck,35418,1
Haldenstraße,Dinslaken,46537,1
Halde,Weil der Stadt,71263,1
Halde,Römerstein,72587,1
Halde,Häg-Ehrsberg,79685,1
Halberstädter Straße,Hildesheim,31141,1
Hainweg,Siegbach,35768,1
Hainweg,Sailauf,63877,1
Hainweg,Kreimbach-Kaulbach,67757,1
Hainweg,Knittlingen,75438,1
Hainweg,Eisenach,99817,1
Hainstraße,Weißenburg i. Bay.,91781,1
Hainbuchenweg,Kaiserslautern,67661,1
Hainstraße,Tuchenbach,90587,1
Hainstraße,Schöneck,61137,1
Hainstraße,Lichtenfels,96215,1
Hainstraße,Kronberg,61476,1
Hainstraße,Glauchau,08371,1
Hainstraße,Gera,07548,1
Hainstraße,Feucht,90537,1
Hainbuchenweg,Westerstede,26655,1
Hainbuchenweg,Ratingen,40880,1
Hainbuchenweg,Oldenburg,26127,1
Hagener Straße,Weyhe,28844,1
Hagener Straße,Gummersbach,51645,1
Habichtweg,Schloß Holte-Stukenbrock,33758,1
Hagebuttenweg,Uelzen,29525,1
Hafenstraße,Ückeritz,17459,1
Hafenstraße,Schönebeck (Elbe),39217,1
Hafenstraße,Pleinfeld,91785,1
Hafenstraße,Parchim,19370,1
Hafenstraße,Norderney,26548,1
Hafenstraße,Neuss,41460,1
Hafenstraße,Neuenhaus,49828,1
Hafenstraße,Moormerland,26802,1
Hafenstraße,Klink,17192,1
Hafenstraße,Kleve,47533,1
Hafenstraße,Ginsheim-Gustavsburg,65462,1
Hafenstraße,Essen,45356,1
Hafenstraße,Castrop-Rauxel,44579,1
Hafenstraße,Bremerhaven,27576,1
Hafenstraße,Anklam,17389,1
Hafenstraße,Aken (Elbe),06385,1
Hadergasse,Unterwössen,83246,1
Hadergasse,Rosenbach/Vogtl.,08548,1
Habsburgerstraße,Neuenburg am Rhein,79395,1
Habichtweg,Wörth am Rhein,76744,1
Habichtweg,Wiesbaden,65205,1
Habichtweg,Siegen,57078,1
Habichtweg,Schwentinental,24222,1
Haferkamp,Bendestorf,21227,1
Haferkamp,Boostedt,24598,1
Haferkamp,Eckernförde,24340,1
Hafnerweg,Egmating,85658,1
Hagebuttenweg,Speyer,67346,1
Hagebuttenweg,Simmozheim,75397,1
Hagebuttenweg,Reinbek,21465,1
Hagebuttenweg,Paderborn,33106,1
Hagebuttenweg,Münster,48159,1
Hagebuttenweg,Hohenbrunn,85662,1
Hagebuttenweg,Hamburg,22549,1
Hagebuttenweg,Halberstadt,38820,1
Hagebuttenweg,Grosselfingen,72415,1
Hafnerweg,Raubling,83064,1
Hafnerstraße,Allensbach,78476,1
Haferkamp,Kiel,24145,1
Hafnergasse,Neumarkt i.d.OPf.,92318,1
Haferweg,Röttenbach,91187,1
Haferweg,Netphen,57250,1
Haferweg,Langenbernsdorf,08428,1
Haferweg,Herzogenaurach,91074,1
Haferweg,Beckingen,66701,1
Haferweg,Babenhausen,64832,1
Haferweg,Affalterbach,71563,1
Haferkamp,Wistedt,21255,1
Haferkamp,Neuenkirchen,48485,1
Gutenbergstraße,Halle (Saale),06112,1
Gutenbergstraße,Greven,48268,1
Hauptstraße,Homberg,56479,1
Große Heide,Hagen am Teutoburger Wald,49170,1
Grubenweg,Maselheim,88437,1
Grubenweg,Helmstedt,38350,1
Grubenweg,Gerach,96161,1
Grubenstraße,Neunkirchen,66538,1
Grubenstraße,Höhn,56462,1
Grubenstraße,Gummersbach,51647,1
Grubenstraße,Delitzsch,04509,1
Grubenstraße,Bad Buchau,88422,1
Grub,Scheyern,85298,1
Großer Kamp,Marklohe,31608,1
Großer Garten,Salzgitter,38239,1
Großer Garten,Neuhaus-Schierschnitz,96524,1
Großenhainer Straße,Moritzburg,01468,1
Große Wiese,Rietberg,33397,1
Große Wiese,Lohmar,53797,1
Große Wiese,Adenbüttel,38528,1
Große Straße,Wohltorf,21521,1
Große Straße,Vorwerk,27412,1
Große Straße,Sottrum,27367,1
Große Straße,Schneverdingen,29643,1
Große Straße,Flensburg,24937,1
Große Straße,Bramsche,49565,1
Große Straße,Belm,49191,1
Grubenweg,Niederfüllbach,96489,1
Grubenweg,Siehdichum,15890,1
Grubenweg,Völklingen,66333,1
Grundweg,Ostrhauderfehn,26842,1
Grüne Aue,Hannover,30167,1
Grüne Aue,Drebkau,03116,1
Grünberger Straße,Mücke,35325,1
Grünberger Straße,Lüneburg,21337,1
Grünberger Straße,Hungen,35410,1
Grünberger Straße,Helmstedt,38350,1
Grundweg,Wörnersberg,72299,1
Grundweg,Waldbüttelbrunn,97297,1
Grundweg,Trier,54293,1
Grundweg,Spangenberg,34286,1
Grundweg,Nagold,72202,1
Grund,Bühren,37127,1
Grundweg,Lüneburg,21335,1
Grundweg,Korbach,34497,1
Grundweg,Jena,07749,1
Grundweg,Hagenbüchach,91469,1
Grundweg,Bad Endbach,35080,1
Grundstraße,Zwickau,08064,1
Grundstraße,Solms,35606,1
Grundstraße,Lohmen,01847,1
Grundstraße,Bischbrunn,97836,1
Grundstraße,Ahlsdorf,06313,1
Große Heide,Halle (Westf.),33790,1
Große Gasse,Angelroda,99338,1
Grüne Gasse,Zülpich,53909,1
Grottenweg,Lohr am Main,97816,1
Grenzweg,Schleife,02959,1
Grenzweg,Rosenbach/Vogtl.,08548,1
Grenzweg,Oppenau,77728,1
Grenzweg,Oberharmersbach,77784,1
Grenzweg,Neckargemünd,69151,1
Grenzweg,Marxzell,76359,1
Grenzweg,Marksuhl,99819,1
Grenzweg,Mainz,55130,1
Grenzweg,Lienen,49549,1
Grenzweg,Lampertheim,68519,1
Grenzweg,Laatzen,30880,1
Grenzweg,Königsbrück,01936,1
Grenzweg,Hummelshain,07381,1
Grenzweg,Holdorf,49451,1
Grenzweg,Heidelberg,69121,1
Grenzweg,Friesoythe,26169,1
Grenzweg,Freiburg im Breisgau,79110,1
Grenzweg,Duisburg,47057,1
Grenzweg,Chemnitz,09131,1
Grenzweg,Cappeln (Oldenburg),49692,1
Grenzweg,Böblingen,71034,1
Grenzweg,Bretten,75015,1
Grenzweg,Braunfels,35619,1
Grenzweg,Sohland a. d. Spree,02689,1
Grenzweg,Tornesch,25336,1
Grenzweg,Tuntenhausen,83104,1
Grillparzerstraße,Nürnberg,90453,1
Grottenweg,Hagen am Teutoburger Wald,49170,1
Gronauer Straße,Nastätten,56355,1
Gronauer Straße,Gronau,31028,1
Grimmstraße,Solingen,42655,1
Grimmstraße,Nürnberg,90491,1
Grimmstraße,Kaufering,86916,1
Grimmstraße,Kalkar,47546,1
Grimmelshausenstraße,Philippsburg,76661,1
Grimmelshausenstraße,Erlensee,63526,1
Grillparzerstraße,Wiesbaden,65187,1
Grillparzerstraße,Massing,84323,1
Grenzweg,Viernheim,68309,1
Grillparzerstraße,Düsseldorf,40470,1
Grillenweg,Neu Wulmstorf,21629,1
Grillenweg,Berlin,13405,1
Grillenweg,Aurich,26605,1
Griesweg,Maßweiler,66506,1
Griesweg,Fellheim,87748,1
Grenzweg,Zella-Mehlis,98544,1
Grenzweg,Wiefelstede,26160,1
Grenzweg,Weyhe,28844,1
Grenzweg,Wanzleben-Börde,39164,1
Grüne Gasse,Südliches Anhalt,06388,1
Grüne Straße,Dortmund,44147,1
Gutenbergstraße,Gomaringen,72810,1
Grüner Winkel,Mönchengladbach,41065,1
Guntherstraße,Bürstadt,68642,1
Gudrunstraße,Lünen,44534,1
Gudrunstraße,Dortmund,44319,1
Gudrunstraße,Berlin,10365,1
Gubener Straße,Espelkamp,32339,1
Grüntenweg,Waltenhofen,87448,1
Grüntenweg,Kißlegg,88353,1
Grüntenstraße,Mittelneufnach,86868,1
Grüntenstraße,Hohenfurch,86978,1
Grüntenstraße,Blaichach,87544,1
Grüntenstraße,Biberbach,86485,1
Grüntenstraße,Berlin,12107,1
Grünstraße,Velbert,42549,1
Grünstraße,Steinhöfel,15518,1
Grünstraße,Oberasbach,90522,1
Grünstraße,Lauta,02991,1
Grünstraße,Keltern,75210,1
Grünstraße,Herzogenrath,52134,1
Grünstraße,Fürstenwalde/Spree,15517,1
Grünstraße,Coswig (Anhalt),06869,1
Grünewaldstraße,Plauen,08527,1
Grünewaldstraße,Künzelsau,74653,1
Grünewaldstraße,Greimerath,54533,1
Guntherstraße,Neumarkt i.d.OPf.,92318,1
Guntherstraße,Wendelstein,90530,1
Gustav-Adolf-Straße,Ingolstadt,85051,1
Gustavstraße,Gelnhausen,63571,1
Gutenbergstraße,Frontenhausen,84160,1
Gutenbergstraße,Erbach,89155,1
Gutenbergstraße,Emsdetten,48282,1
Gutenbergstraße,Donaustauf,93093,1
Gutenbergstraße,Detmold,32756,1
Gutenbergstraße,Bisingen,72406,1
Gutenbergstraße,Berlin,12621,1
Gutenbergstraße,Berlin,12619,1
Gutenbergstraße,Aalen,73430,1
Gustavstraße,Lünen,44536,1
Gustavstraße,Bochum,44809,1
Gustav-Adolf-Straße,Lützen,06686,1
Gustav-Stresemann-Straße,Moormerland,26802,1
Gustav-Stresemann-Straße,Burg,39288,1
Gustav-Mahler-Straße,Oftersheim,68723,1
Gustav-Heinemann-Straße,Oftersheim,68723,1
Gustav-Heinemann-Straße,Bersenbrück,49593,1
Gustav-Freytag-Straße,Wuppertal,42327,1
Gustav-Freytag-Straße,Gotha,99867,1
Gustav-Adolf-Straße,Wiesbaden,65193,1
Gustav-Adolf-Straße,Naila,95119,1
Gustav-Adolf-Straße,München,80689,1
Grünewaldstraße,Enger,32130,1
Grüner Winkel,Kappelrodeck,77876,1
Grüne Straße,Drochtersen,21706,1
Grüner Winkel,Born a. Darß,18375,1
